# Rime user dictionary
#@/db_name	clover.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	35748
#@/user_id	snylonue-home-win10
wei dai ma 	伪代码	c=1 d=1 t=4044
wei dao 	味道	c=1 d=1 t=14550
wei di gui 	尾递归	c=1 d=1 t=2527
wei du 	未读	c=1 d=1 t=16133
wei fan 	违反	c=2 d=1 t=28198
wei fan le 	违反了	c=1 d=1 t=29328
wei hai 	危害	c=2 d=0.1 t=32670
wei hai da 	危害大	c=1 d=1 t=32671
wei hao 	为豪	c=1 d=1 t=11163
wei he gan 	违和感	c=1 d=1 t=34430
wei ju 	畏惧	c=1 d=1 t=14386
wei kou 	胃口	c=2 d=1 t=12897
wei lai 	未来	c=11 d=1.9455 t=33654
wei le 	为了	c=20 d=1.00103 t=33253
wei li 	为例	c=1 d=1 t=33390
wei li ti 	为立体	c=1 d=1 t=15030
wei ling 	为零	c=1 d=1 t=18357
wei miao 	微妙	c=2 d=0.532592 t=35748
wei mu di 	为目的	c=1 d=1 t=22257
wei quan 	威权	c=1 d=1 t=32071
wei ruan 	微软	c=3 d=1.04856 t=22885
wei shan jian le 	未删减了	c=1 d=1 t=15299
wei shen 	位深	c=1 d=1 t=942
wei shen me 	为什么	c=120 d=1.33294 t=35748
wei shen me jiao 	为什么叫	c=1 d=1 t=3769
wei shen me yao 	为什么要	c=1 d=1 t=32023
wei sheng su 	维生素	c=3 d=1 t=33772
wei sheng wu 	微生物	c=4 d=1 t=16123
wei shu bu duo 	为数不多	c=1 d=1 t=11370
wei ta 	为他	c=1 d=1 t=4689
wei ta 	为它	c=1 d=1 t=18659
wei tuo 	韦驮	c=1 d=1 t=13953
wei wang ji fan 	为忘记翻	c=1 d=1 t=6559
wei wo men 	为我们	c=2 d=1 t=28857
wei wu 	唯物	c=1 d=1 t=18944
wei xia wen 	为下文	c=1 d=1 t=1682
wei xian 	危险	c=0 d=0.1 t=19838
wei xiao 	为小	c=1 d=1 t=11758
wei xiao 	微笑	c=1 d=1 t=24018
wei xie 	威胁	c=4 d=1.0001 t=11993
wei xing 	卫星	c=5 d=3.60006 t=4623
wei ye 	伟业	c=0 d=0.1 t=30957
wei yi 	唯一	c=6 d=0.225373 t=35748
wei you 	唯有	c=2 d=1 t=25740
wei yu 	位于	c=1 d=1 t=5854
wei yuan 	委员	c=1 d=1 t=5001
wei yuan fa 	微元法	c=2 d=1 t=18294
wei yuan hui 	委员会	c=1 d=1 t=5068
wei zao 	伪造	c=2 d=1 t=12678
wei zhi 	位置	c=12 d=1.00001 t=33103
wei zi ji 	为自己	c=1 d=1 t=29146
wen 	文	c=3 d=0.150254 t=35748
wen 	问	c=8 d=1 t=30527
wen 	闻	c=2 d=1.99501 t=17928
wen ben 	文本	c=3 d=0.1 t=21390
wen ben liang 	文本量	c=2 d=1 t=29596
wen cheng ji 	问成绩	c=1 d=1 t=2414
wen da 	问答	c=2 d=1.01139 t=14403
wen dang 	文档	c=5 d=1.00001 t=19350
wen dang le 	文档了	c=1 d=1 t=13401
wen de 	问的	c=1 d=1 t=23943
wen ding 	稳定	c=4 d=1.03143 t=32785
wen ding xing 	稳定性	c=1 d=1 t=29970
wen du 	温度	c=4 d=1 t=11656
wen hao 	问号	c=1 d=1 t=13846
wen he 	温和	c=1 d=1 t=32619
wen hua 	文化	c=16 d=1.001 t=33591
wen hua ru qin 	文化入侵	c=1 d=1 t=7258
wen hua sheng li 	文化胜利	c=1 d=1 t=27921
wen jian 	文件	c=29 d=0.143708 t=35748
wen jian jia 	文件夹	c=8 d=0.257947 t=35748
wen jian ming 	文件名	c=4 d=1.95123 t=35478
wen jian xi tong 	文件系统	c=3 d=2.97516 t=34504
wen juan 	问卷	c=1 d=0.496531 t=9077
wen juan xing 	问卷星	c=3 d=0.1 t=15803
wen juan xing shang 	问卷星上	c=1 d=1 t=15804
wen le 	问了	c=1 d=1 t=10517
wen men wei ba 	问门卫吧	c=1 d=1 t=3814
wen ming 	文明	c=1 d=1 t=12073
wen ming xia er 	闻名遐迩	c=1 d=1 t=10515
wen nuan 	温暖	c=1 d=1 t=13065
wen ren 	文人	c=1 d=1 t=11333
wen rou 	温柔	c=2 d=1.00314 t=30851
wen shui 	温水	c=1 d=1 t=23300
wen ta 	问他	c=1 d=1 t=2865
wen ti 	文体	c=1 d=1 t=5000
wen ti 	问题	c=102 d=0.235033 t=35748
wen ti lai le 	问题来了	c=1 d=1 t=11911
wen ti shang 	问题上	c=1 d=1 t=16917
wen ti yao wen 	问题要问	c=1 d=1 t=6191
wen ti zai yu 	问题在于	c=1 d=1 t=22568
wen xia 	问下	c=7 d=1.00002 t=33001
wen xin 	温馨	c=1 d=0.1 t=34987
wen xuan 	文选	c=1 d=1 t=8399
wen xue 	文学	c=7 d=1.00001 t=5049
wen xue jia 	文学家	c=0 d=0.1 t=14431
wen xue pi ping 	文学批评	c=1 d=1 t=2039
wen yan wen 	文言文	c=5 d=1.04344 t=32971
wen yi 	瘟疫	c=2 d=1.98511 t=11769
wen yi fu xing 	文艺复兴	c=1 d=1 t=21954
wen yi xia 	问一下	c=1 d=1 t=16852
wen zhang 	文章	c=23 d=1.94176 t=30347
wen zhong 	文中	c=1 d=1 t=10411
wen zi 	文字	c=6 d=1 t=35636
wen zi ban 	文字版	c=1 d=1 t=31210
wen zi you xi 	文字游戏	c=1 d=1 t=1631
wen zi yu 	文字狱	c=1 d=1 t=32016
wo 	我	c=483 d=4.5434 t=35748
wo ba 	我把	c=2 d=1 t=15806
wo bi jiao 	我比较	c=1 d=1 t=29111
wo bu zhi dao 	我不知道	c=2 d=1 t=35262
wo cai 	我才	c=1 d=1 t=15013
wo cai 	我猜	c=2 d=1 t=21025
wo de 	我的	c=18 d=1 t=34805
wo de mei mei 	我的妹妹	c=2 d=1 t=5621
wo de mei mei bu ke neng 	我的妹妹不可能	c=1 d=1 t=1442
wo de shi jian 	我的时间	c=4 d=3.76037 t=25588
wo dou 	我都	c=3 d=0.346456 t=35748
wo hai 	我还	c=3 d=1 t=10788
wo hai neng 	我还能	c=1 d=1 t=20343
wo hai shi 	我还是	c=1 d=1 t=24429
wo hai yi wei 	我还以为	c=1 d=1 t=27090
wo hao 	我好	c=1 d=1 t=15978
wo hao xiang 	我好想	c=1 d=1 t=11543
wo huai yi 	我怀疑	c=1 d=1 t=24591
wo hui 	我会	c=1 d=1 t=17230
wo ji de 	我记得	c=3 d=1 t=27895
wo jia 	我家	c=3 d=1 t=5490
wo jia ren 	我家人	c=1 d=1 t=13407
wo jiu 	我就	c=4 d=1 t=28481
wo jiu shi 	我就是	c=1 d=1 t=14473
wo jiu xiang 	我就想	c=1 d=1 t=18702
wo jue de 	我觉得	c=19 d=1.00502 t=35457
wo kan guo 	我看过	c=1 d=1 t=5451
wo kan kan 	我看看	c=1 d=1 t=22137
wo kan le 	我看了	c=1 d=1 t=17235
wo le 	我了	c=1 d=1 t=16498
wo ma 	我妈	c=2 d=1 t=13716
wo ma de 	我妈的	c=1 d=1 t=13728
wo men 	我们	c=96 d=3.49515 t=33353
wo men ban 	我们班	c=1 d=1 t=27479
wo men de 	我们的	c=5 d=0.514274 t=35748
wo ne 	我呢	c=0 d=0.1 t=17111
wo pa 	我怕	c=1 d=1 t=15217
wo qu 	我去	c=2 d=1.00097 t=5625
wo shi 	我是	c=2 d=1.00322 t=10371
wo shi bu shi 	我是不是	c=2 d=1 t=25139
wo shi mao 	我是猫	c=10 d=2.13404 t=11572
wo shi shuo 	我是说	c=3 d=1 t=35475
wo shuo 	我说	c=2 d=1 t=30825
wo song 	我送	c=1 d=1 t=23290
wo wu li 	我物理	c=2 d=1 t=21334
wo xia de 	我下的	c=1 d=1 t=13604
wo xia le 	我下了	c=1 d=1 t=23181
wo xiang 	我想	c=3 d=1 t=22837
wo xiang dao 	我想到	c=1 d=1 t=22739
wo xiao 	我校	c=1 d=1 t=3662
wo yan zhong 	我眼中	c=0 d=0.1 t=7759
wo yao 	我要	c=4 d=1.2183 t=23471
wo ye 	我也	c=5 d=0.110251 t=35748
wo ye bu hui 	我也不会	c=1 d=1 t=2526
wo ye shi 	我也是	c=1 d=1 t=10158
wo ye wang le 	我也忘了	c=1 d=1 t=3398
wo yi wei 	我以为	c=3 d=1.06832 t=23558
wo you 	我又	c=1 d=1 t=1076
wo you xie 	我有些	c=1 d=1 t=6190
wo yu wo 	我与我	c=1 d=1 t=12768
wo zai 	我在	c=2 d=1.00002 t=25155
wo zai xiang 	我在想	c=1 d=1 t=10052
wo zen me 	我怎么	c=1 d=1 t=31504
wo zhao 	我找	c=1 d=1 t=5513
wo zhe bian 	我这边	c=1 d=1 t=12599
wo zhi dao 	我知道	c=1 d=1 t=31550
wo zhi jie 	我直接	c=1 d=1 t=19876
wo zong bu neng 	我总不能	c=1 d=1 t=28628
wu 	乌	c=1 d=1 t=11996
wu 	吾	c=1 d=1 t=25933
wu 	屋	c=1 d=0.100614 t=24761
wu 	无	c=13 d=1 t=25686
wu 	舞	c=0 d=0.1 t=26459
wu 	误	c=5 d=1 t=18851
wu bing shen yin 	无病呻吟	c=1 d=1 t=28667
wu bu 	舞步	c=1 d=1 t=17621
wu cha 	误差	c=2 d=1 t=15455
wu chang 	无常	c=0 d=0.1 t=28630
wu dao 	武道	c=1 d=1 t=8351
wu dao de zhe 	无道德者	c=1 d=1 t=23454
wu deng 	五等	c=0 d=0.1 t=25942
wu deng fen 	五等分	c=1 d=1 t=25943
wu dian 	五点	c=1 d=1 t=23237
wu duan 	无端	c=0 d=0.1 t=12375
wu duan lian xiang 	无端联想	c=2 d=1 t=15009
wu fa 	无法	c=18 d=0.847894 t=35748
wu fa qi dong 	无法启动	c=2 d=1.87372 t=22321
wu fa xia zai 	无法下载	c=1 d=1 t=34056
wu fei 	无非	c=2 d=1.02625 t=10578
wu gan 	无感	c=1 d=1 t=34211
wu ge 	五个	c=1 d=1 t=22636
wu gu 	无辜	c=1 d=1 t=10356
wu guan 	无关	c=3 d=1 t=29447
wu gui 	乌龟	c=0 d=0.1 t=35188
wu hui 	舞会	c=1 d=1 t=17652
wu ji 	无机	c=1 d=1 t=29874
wu ji bi fan 	物极必反	c=1 d=1 t=22153
wu ji er zhong 	无疾而终	c=1 d=1 t=29880
wu ji fei 	无机肥	c=1 d=1 t=6899
wu ji tan yuan 	无机碳源	c=1 d=1 t=9033
wu ji wu 	无机物	c=3 d=1 t=29499
wu jie 	无解	c=2 d=1.98511 t=4350
wu jie 	误解	c=2 d=1 t=17214
wu jing 	五经	c=1 d=1 t=1742
wu ke lan 	乌克兰	c=1 d=1 t=28487
wu le 	悟了	c=2 d=1 t=14727
wu le 	误了	c=1 d=1 t=17133
wu li 	物理	c=16 d=3.23553 t=30561
wu li bi ji 	物理笔记	c=2 d=1.31982 t=3174
wu li ke 	物理课	c=1 d=1 t=21947
wu liao 	无聊	c=6 d=1 t=35173
wu lin 	武林	c=1 d=1 t=3468
wu lun 	无论	c=3 d=1 t=19410
wu lun ru he 	无论如何	c=2 d=1.79852 t=29865
wu mi 	无米	c=1 d=1 t=25956
wu nao 	无脑	c=1 d=1 t=34496
wu nian qian 	五年前	c=1 d=1 t=30589
wu nv 	巫女	c=0 d=0.0826959 t=35748
wu qi 	武器	c=2 d=0.625002 t=35748
wu qian nian 	五千年	c=1 d=1 t=19026
wu qiong jin 	无穷尽	c=1 d=1 t=21523
wu qu 	无趣	c=1 d=1 t=31117
wu ran 	污染	c=4 d=2.97032 t=32198
wu ran huan jing 	污染环境	c=1 d=1 t=9118
wu shen 	吾身	c=1 d=1 t=25937
wu shi 	五十	c=6 d=1 t=31005
wu shi 	武士	c=2 d=1.23457 t=6632
wu shi bu 	五十步	c=1 d=1 t=15379
wu shi ren fei 	物是人非	c=1 d=1 t=21230
wu shi yin 	五十音	c=6 d=1 t=28112
wu shu 	无数	c=1 d=1 t=11895
wu shu ci 	无数次	c=1 d=1 t=35064
wu sun 	无损	c=6 d=1.00073 t=34780
wu suo wei 	无所谓	c=3 d=1.00004 t=27853
wu suo wei ba 	无所谓吧	c=1 d=1 t=26284
wu tuo bang 	乌托邦	c=1 d=1 t=28026
wu wei shu 	五位数	c=1 d=1 t=12707
wu wo 	物我	c=1 d=1 t=8362
wu wu 	污物	c=2 d=1.99501 t=8833
wu xian 	无线	c=5 d=1 t=26721
wu xian 	无限	c=1 d=0.882497 t=35748
wu xian lie che 	无限列车	c=1 d=1 t=3789
wu xing 	无性	c=1 d=1 t=11643
wu xu 	无需	c=2 d=1 t=32787
wu ya 	无涯	c=1 d=1 t=25834
wu yan zhang qi 	乌烟瘴气	c=1 d=1 t=19319
wu yang hu xi 	无氧呼吸	c=1 d=1 t=8824
wu yi shi 	无意识	c=1 d=1 t=79
wu yong 	无用	c=5 d=3.6248 t=5439
wu yong chang 	无咏唱	c=1 d=1 t=10832
wu yong zhi yong 	无用之用	c=4 d=2.36159 t=5399
wu yu 	物语	c=11 d=0.99005 t=35748
wu zei 	乌贼	c=8 d=1.05778 t=9634
wu zhi 	无职	c=15 d=1 t=35409
wu zhi 	物质	c=4 d=1 t=29980
wu zhi di 	物质的	c=1 d=1 t=10562
wu zhi zhuan sheng 	无职转生	c=7 d=1 t=27677
wu zhong 	屋中	c=1 d=1 t=4668
wu zhong 	物种	c=1 d=1 t=12304
wu zi 	屋子	c=3 d=1 t=18061
wu zi qi 	五子棋	c=1 d=1 t=4362
xi 	析	c=1 d=1 t=14570
xi 	洗	c=0 d=0.1 t=29772
xi 	系	c=9 d=3.66722 t=33926
xi bao 	细胞	c=8 d=0.1 t=30980
xi bao gong cheng 	细胞工程	c=2 d=1.00037 t=11844
xi bao he 	细胞核	c=1 d=1 t=10874
xi bao nei 	细胞内	c=1 d=1 t=9713
xi bao pei yang 	细胞培养	c=0 d=0.1 t=12333
xi fang wen hua 	西方文化	c=1 d=1 t=11125
xi gan 	喜感	c=0 d=0.1 t=32016
xi ge zao 	洗个澡	c=1 d=1 t=14963
xi gua 	西瓜	c=1 d=1 t=13420
xi guan 	习惯	c=2 d=1 t=27476
xi guan le 	习惯了	c=1 d=1 t=18827
xi guan yu 	习惯于	c=1 d=1 t=23683
xi hua 	硒化	c=1 d=1 t=1849
xi huan 	喜欢	c=15 d=2.34267 t=35635
xi huan de 	喜欢的	c=0 d=0.1 t=13431
xi ju 	喜剧	c=3 d=1.24051 t=22098
xi ju 	戏剧	c=1 d=0.1 t=19642
xi ju zhang li 	戏剧张力	c=1 d=1 t=19643
xi jun 	细菌	c=2 d=1 t=16112
xi la 	希腊	c=1 d=1 t=1940
xi la zi mu 	希腊字母	c=1 d=1 t=5917
xi lie 	系列	c=4 d=1 t=33663
xi lie zhong 	系列中	c=1 d=1 t=9811
xi ni 	细腻	c=1 d=1 t=31305
xi qu 	戏曲	c=1 d=1 t=20206
xi qu 	洗去	c=2 d=1.97045 t=8835
xi ru 	吸入	c=1 d=1 t=30314
xi shao 	稀少	c=1 d=1 t=4227
xi shi 	稀释	c=1 d=1 t=24656
xi shou 	吸收	c=1 d=1 t=19460
xi shu 	系数	c=1 d=1 t=16013
xi shuai 	蟋蟀	c=1 d=1 t=33725
xi shuang 	系爽	c=1 d=1 t=16755
xi su 	习俗	c=1 d=1 t=19071
xi ti 	习题	c=0 d=0.1 t=30459
xi ti ce 	习题册	c=4 d=3.14073 t=30543
xi tong 	系统	c=13 d=1 t=32169
xi tong dai li 	系统代理	c=1 d=1 t=4004
xi tong liu 	系统流	c=1 d=1 t=9943
xi tong ming ming fa 	系统命名法	c=1 d=1 t=3616
xi wang 	希望	c=5 d=0.802519 t=35748
xi wang de 	希望的	c=1 d=1 t=17705
xi wen 	西文	c=1 d=0.666977 t=35748
xi xu 	唏嘘	c=1 d=1 t=10883
xi xue 	吸血	c=3 d=1 t=34766
xi xue gui 	吸血鬼	c=1 d=1 t=35350
xi ya pian 	吸鸦片	c=1 d=1 t=11172
xi yi ci 	洗一次	c=1 d=1 t=29773
xi yi fu 	洗衣服	c=1 d=1 t=13413
xi yin 	吸引	c=3 d=1 t=20002
xi yin ren 	吸引人	c=0 d=0.1 t=31419
xi yin zhu le 	吸引住了	c=1 d=1 t=24785
xi zao 	洗澡	c=1 d=1 t=5685
xi zao le 	洗澡了	c=2 d=1 t=16712
xia 	下	c=56 d=0.443196 t=35748
xia 	瞎	c=0 d=0.1 t=2521
xia bu 	下部	c=0 d=0.0131994 t=35748
xia bu dong 	下不动	c=1 d=1 t=30259
xia bu dui cheng 	下不对称	c=1 d=1 t=4359
xia bu qu 	下不去	c=1 d=1 t=30829
xia bu xia lai 	下部下来	c=1 d=0.132655 t=35748
xia cang 	下舱	c=1 d=1 t=17650
xia cang de 	下舱的	c=1 d=1 t=17611
xia ceng 	下层	c=1 d=1 t=6341
xia chuan 	下传	c=0 d=0.1 t=7328
xia ci 	下次	c=6 d=1.03371 t=25877
xia dao 	下到	c=4 d=1.01025 t=34078
xia dao 	吓到	c=0 d=0.1 t=862
xia de 	下的	c=4 d=1.17728 t=32226
xia de 	吓得	c=0 d=0.1 t=4463
xia de ta 	吓得他	c=1 d=1 t=4464
xia ge 	下个	c=1 d=1 t=15988
xia guo 	下过	c=1 d=0.109877 t=32356
xia hao 	下好	c=0 d=0.1 t=3123
xia hao le 	下好了	c=1 d=1 t=3124
xia hua 	下滑	c=3 d=1 t=29830
xia jia 	下架	c=2 d=1.86936 t=2246
xia jiang 	下降	c=4 d=1.625 t=34490
xia jie 	下界	c=1 d=1 t=23172
xia ke 	下课	c=1 d=1 t=15498
xia ke shi jian 	下课时间	c=1 d=1 t=8962
xia lai 	下来	c=7 d=0.0131994 t=35748
xia le 	下了	c=7 d=1.00005 t=27007
xia le yi tiao 	吓了一跳	c=0 d=0.1 t=6131
xia luo 	下落	c=1 d=1 t=12127
xia mian 	下面	c=11 d=1 t=35094
xia mian ji 	下面寄	c=1 d=1 t=17276
xia mu you ren zhang 	夏目友人帐	c=1 d=1 t=15068
xia qu 	下去	c=0 d=0.1 t=11088
xia ren 	下人	c=1 d=1 t=11175
xia ren 	吓人	c=3 d=1.00085 t=32838
xia ri 	夏日	c=12 d=1 t=34615
xia ri chong xian 	夏日重现	c=8 d=1.56555 t=33967
xia ri chong xian le 	夏日重现了	c=1 d=1 t=16954
xia tian 	夏天	c=1 d=1 t=28689
xia tu 	下图	c=0 d=0.1 t=25023
xia wan 	下完	c=1 d=0.1 t=28340
xia wan le 	下完了	c=1 d=1 t=28341
xia wen 	下文	c=1 d=1.08025 t=1725
xia wu 	下午	c=4 d=1 t=25187
xia xia lai 	下下来	c=1 d=1 t=26275
xia xian 	下线	c=1 d=1 t=9934
xia xie de 	瞎写的	c=1 d=1 t=2522
xia yi ge 	下一个	c=3 d=1.86071 t=25339
xia yi ji 	下一季	c=1 d=1 t=25785
xia yi ji 	下一集	c=2 d=1 t=33697
xia yu 	下雨	c=2 d=1.99005 t=27113
xia zai 	下载	c=29 d=1.47903 t=34493
xia zai le 	下载了	c=1 d=1 t=24207
xia zhou yi 	下周一	c=1 d=1 t=15307
xian 	先	c=14 d=1 t=34540
xian 	嫌	c=1 d=1 t=27799
xian 	线	c=2 d=1 t=18924
xian ba 	先把	c=3 d=1 t=29663
xian chang 	现场	c=2 d=1 t=22358
xian chen 	纤尘	c=1 d=1 t=1456
xian cheng 	现成	c=2 d=1 t=22351
xian dai 	现代	c=21 d=1.05949 t=34435
xian dai e 	现代恶	c=1 d=1 t=7016
xian dai hua 	现代化	c=4 d=1.01514 t=34400
xian dai wen 	现代文	c=1 d=1 t=32043
xian dai wen hua 	现代文化	c=1 d=1 t=27922
xian dai xing 	现代性	c=1 d=1 t=34432
xian dai yue 	现代乐	c=1 d=1 t=17617
xian dao 	先导	c=1 d=1 t=43
xian de 	显得	c=2 d=1.00036 t=11056
xian dian 	限电	c=1 d=1 t=6204
xian ding 	限定	c=1 d=1 t=23722
xian duan shu 	线段树	c=1 d=1 t=7327
xian e 	限额	c=1 d=1.00488 t=33175
xian fa 	先发	c=1 d=1 t=22963
xian gao 	线稿	c=2 d=1.94176 t=2575
xian jin 	先进	c=1 d=1 t=19309
xian jing 	陷阱	c=0 d=0.1 t=6866
xian ka 	显卡	c=2 d=1.9802 t=1064
xian ka qu dong 	显卡驱动	c=1 d=1 t=1055
xian kan 	先看	c=1 d=1 t=24168
xian ke 	闲客	c=1 d=1 t=8592
xian lai 	先来	c=1 d=1 t=25685
xian lai de 	先来的	c=1 d=1 t=12908
xian lu 	显露	c=1 d=1 t=17714
xian nv 	仙女	c=1 d=1 t=29708
xian qian 	先前	c=1 d=0.763379 t=35748
xian quan 	线圈	c=1 d=0.102851 t=15770
xian ran 	显然	c=2 d=1 t=23065
xian ran shi 	显然是	c=1 d=1 t=7612
xian rang 	先让	c=1 d=1 t=35459
xian ru 	陷入	c=1 d=1 t=23478
xian se 	显色	c=2 d=1 t=21096
xian shang 	线上	c=1 d=1 t=1583
xian shi 	先是	c=2 d=1 t=11432
xian shi 	显式	c=1 d=1 t=9248
xian shi 	显示	c=12 d=1.30728 t=35009
xian shi 	现实	c=35 d=1.01488 t=32587
xian shi 	限时	c=13 d=3.99696 t=26475
xian shi cheng 	显示成	c=1 d=1 t=17892
xian shi gan 	现实感	c=1 d=1 t=9950
xian shi qi 	显示器	c=1 d=0.1 t=22881
xian shi sheng huo 	现实生活	c=1 d=1 t=10279
xian shi zhe 	显示着	c=1 d=1 t=4657
xian shi zhong 	现实中	c=2 d=1 t=18900
xian tiao 	线条	c=1 d=1 t=19334
xian wei jing 	显微镜	c=1 d=1 t=21597
xian wei su 	纤维素	c=2 d=1.17966 t=9521
xian wei su mei 	纤维素酶	c=0 d=0.1 t=10552
xian wei su mei he 	纤维素酶和	c=1 d=1 t=10553
xian wen 	先问	c=0 d=0.1 t=32872
xian xiang 	现象	c=12 d=2.52441 t=33638
xian xiang ji 	现象级	c=1 d=1 t=28959
xian xing 	现行	c=0 d=0.1 t=11578
xian xing 	线性	c=3 d=1.956 t=33848
xian xing ci 	现行词	c=1 d=1 t=11579
xian xing hui gui 	线性回归	c=1 d=1 t=15882
xian yao 	先要	c=1 d=1 t=8506
xian you 	现有	c=1 d=0.186374 t=35748
xian you de 	现有的	c=1 d=1 t=10466
xian yu 	先于	c=1 d=1 t=29123
xian yu 	限于	c=1 d=1 t=29122
xian zai 	现在	c=51 d=1.34412 t=35067
xian zan ting 	先暂停	c=1 d=1 t=29895
xian zhe 	贤者	c=0 d=0.1 t=14960
xian zhe 	闲着	c=2 d=0.285076 t=35748
xian zhe mo shi 	贤者模式	c=1 d=1 t=14961
xian zhi 	限制	c=6 d=1 t=32900
xian zhi mei 	限制酶	c=2 d=1.00001 t=22042
xian zhu 	显著	c=1 d=1 t=26843
xian zhuang 	现状	c=3 d=1 t=32296
xiang 	像	c=15 d=1.34703 t=35213
xiang 	向	c=8 d=1 t=33238
xiang 	想	c=49 d=1.10324 t=35210
xiang 	相	c=1 d=0.1 t=33472
xiang 	箱	c=1 d=1 t=7052
xiang 	详	c=1 d=1 t=3502
xiang 	香	c=0 d=0.1 t=23132
xiang ba 	想把	c=3 d=1 t=29640
xiang bi 	相比	c=1 d=1 t=7735
xiang bu chu 	想不出	c=2 d=1.00009 t=18102
xiang bu kai 	想不开	c=0 d=0.1 t=18473
xiang bu qi 	想不起	c=1 d=1 t=15121
xiang bu xiang 	想不想	c=1 d=1 t=10588
xiang can jia 	想参加	c=1 d=1 t=35191
xiang cun 	乡村	c=2 d=1 t=32736
xiang da 	想打	c=0 d=0.1 t=23778
xiang da po 	想打破	c=1 d=1 t=23779
xiang dang yu 	相当于	c=3 d=1 t=33767
xiang dao 	想到	c=18 d=0.463013 t=35748
xiang dao dang shi 	想到当时	c=1 d=1 t=25925
xiang dao le 	想到了	c=1 d=1 t=13429
xiang dao zhe ge 	想到这个	c=2 d=1 t=32350
xiang de le 	像得了	c=1 d=1 t=33964
xiang de shi 	想的是	c=1 d=1 t=19619
xiang deng 	相等	c=1 d=1 t=1927
xiang dui 	相对	c=2 d=1 t=32516
xiang dui de 	相对的	c=1 d=1 t=17583
xiang dui xing 	相对性	c=1 d=1 t=5384
xiang duo le 	香多了	c=1 d=1 t=23133
xiang fa 	想法	c=4 d=1 t=34422
xiang fan 	相反	c=3 d=1 t=35184
xiang gan 	想干	c=0 d=0.1 t=853
xiang gan de 	想干的	c=1 d=1 t=854
xiang ge li la 	香格里拉	c=1 d=1 t=34054
xiang gu 	香菇	c=1 d=1 t=33947
xiang guan 	相关	c=11 d=0.411128 t=35748
xiang guan de 	相关的	c=1 d=1 t=10344
xiang guan xi shu 	相关系数	c=2 d=1 t=20059
xiang guan zhi shi 	相关知识	c=1 d=1 t=32155
xiang guo 	想过	c=0 d=0.1 t=21191
xiang hu 	相互	c=3 d=1.00026 t=14607
xiang hu jiao zhi 	相互交织	c=1 d=1 t=7151
xiang jie 	详解	c=1 d=1 t=9067
xiang jie he 	相结合	c=1 d=1 t=6417
xiang kan 	想看	c=6 d=1 t=29741
xiang lai 	向来	c=1 d=1 t=8790
xiang le 	享乐	c=2 d=1 t=21374
xiang le 	向了	c=1 d=1 t=29050
xiang le 	想了	c=0 d=0.1 t=18239
xiang le 	项了	c=1 d=1 t=11563
xiang le ban tian 	想了半天	c=1 d=1 t=2620
xiang le xia 	想了下	c=2 d=1 t=20916
xiang lian 	项链	c=0 d=0.1 t=35186
xiang lian shang 	项链上	c=1 d=1 t=35187
xiang liang 	向量	c=1 d=1 t=15145
xiang lin 	相邻	c=1 d=1 t=27649
xiang ma 	香吗	c=1 d=1.09501 t=31971
xiang mu 	项目	c=3 d=1 t=21377
xiang na 	想拿	c=2 d=1 t=29189
xiang pen pen 	香喷喷	c=1 d=1 t=34466
xiang pi 	橡皮	c=1 d=1 t=33242
xiang qi 	想起	c=12 d=1 t=35230
xiang qi 	象棋	c=1 d=1 t=33950
xiang qi lai 	想起来	c=7 d=1 t=35537
xiang qi lai le 	想起来了	c=1 d=1 t=26059
xiang qi le 	想起了	c=2 d=1 t=32435
xiang qu 	想去	c=2 d=1.99005 t=34972
xiang rang 	想让	c=1 d=1 t=27549
xiang shan 	向山	c=0 d=0.1 t=24585
xiang shan jin fa 	向山进发	c=1 d=1 t=24586
xiang shang 	向上	c=1 d=1 t=19592
xiang shi ying 	相适应	c=1 d=1 t=8636
xiang shou 	享受	c=1 d=1 t=8522
xiang shui 	想睡	c=0 d=0.1 t=1820
xiang shui jiu shui 	想睡就睡	c=1 d=1 t=1821
xiang shuo 	想说	c=3 d=1 t=33013
xiang si 	相似	c=2 d=1 t=35501
xiang ta men 	像他们	c=1 d=1 t=4205
xiang ting 	想听	c=2 d=1 t=27587
xiang tong 	相同	c=5 d=1 t=25009
xiang tong dian 	相同点	c=1 d=1 t=18274
xiang tong mu lu 	相同目录	c=1 d=1 t=1372
xiang tu zhong guo 	乡土中国	c=2 d=1 t=32754
xiang wai 	向外	c=1 d=1 t=8769
xiang wan 	想玩	c=1 d=1 t=14953
xiang wan wan 	想玩玩	c=1 d=1 t=13645
xiang wang 	向往	c=5 d=1.90937 t=32794
xiang wen 	想问	c=0 d=0.1 t=9557
xiang wen xia 	想问下	c=2 d=1 t=12732
xiang xi 	详细	c=3 d=1 t=20130
xiang xi xin xi 	详细信息	c=1 d=1 t=2197
xiang xia 	想下	c=1 d=1 t=10423
xiang xian 	象限	c=1 d=1 t=15161
xiang xiang 	想想	c=4 d=1.00302 t=29500
xiang xiang 	想象	c=15 d=1.18268 t=31740
xiang xiang li 	想象力	c=1 d=1.09608 t=31647
xiang xiang zhong 	想象中	c=1 d=1 t=34023
xiang xie 	想写	c=0 d=0.1 t=15976
xiang xin 	相信	c=3 d=1 t=29222
xiang xue 	想学	c=2 d=1 t=30189
